f5_coleccion_botanica_id_;conglomerado_id_;codigo_subparcela;tipo_individuo;f5_coleccion_botanica_no_id;nombre_comun;familia_taxonomica;no_familia_en_lista;genero_taxonomico;no_genero_en_lista;especie_taxonomica;no_especie_en_lista;observaciones_individuo;numero_colector;colectada;codigo_parcela;anio_ejecucion;anioVigencia;ID_PPERMANENTE_SEQ;ID_BRIG_CONG
12001314;12000001;2;b;9;;rubiaceae;;-1;;-1;;110 dap;;N;158621;${anio_ejecucion};2016;;
12001347;12000001;2;b;10;;rubiaceae;;-1;;-1;;;;N;158621;${anio_ejecucion};2016;;
12001380;12000001;2;b;11;;-1;Primulaceae;-1;Stylogyne;-1;longifolia;Olor dulce, estipula terminal. hormigas;168;Y;158621;${anio_ejecucion};2016;;
12001413;12000001;2;b;12;;rubiaceae;;*;;-1;;;;N;158621;${anio_ejecucion};2016;;
12001479;12000001;2;l;14;;elaeocarpaceae;;sloanea;;sloanea guianensis;;Madera sin látex, color amarillo;170;Y;158621;${anio_ejecucion};2016;;
12001512;12000001;2;l;15;;-1;Phyllanthaceae;-1;Margaritaria;-1;nobilis;Madera rosada, sin látex ni olor;171;Y;158621;${anio_ejecucion};2016;;
12001545;12000001;2;l;16;;fabaceae;;crudia;;-1;sp.;Compuesta, sin olor, madera blanca;172;Y;158621;${anio_ejecucion};2016;;
12001578;12000001;2;l;17;;fabaceae;;inga;;inga punctata;;Madera color amarillo;173;Y;158621;${anio_ejecucion};2016;;
12001611;12000001;2;l;18;;-1;Phyllanthaceae;-1;Margaritaria;-1;nobilis;Madera color rojiza;174;Y;158621;${anio_ejecucion};2016;;
12001644;12000001;2;f;19;Palma africana;-1;;-1;;-1;;;;N;158621;${anio_ejecucion};2016;;
12001677;12000001;2;f;20;;fabaceae;;pterocarpus;;pterocarpus rohrii;;Madera amarilla muy dura, envés pubescente, nerviación amarilla;175;Y;158621;${anio_ejecucion};2016;;
12001710;12000001;2;f;21;;-1;;-1;;-1;;Madera rojiza desprende en tiras;;N;158621;${anio_ejecucion};2016;;
12001743;12000001;2;fg;22;;euphorbiaceae;;alchornea;;alchornea glandulosa;;Madera amarilla;176;Y;158621;${anio_ejecucion};2016;;
12001776;12000001;2;fg;23;;fabaceae;;pterocarpus;;pterocarpus rohrii;;;177;Y;158621;${anio_ejecucion};2016;;
12001809;12000001;2;fg;24;palma africana;arecaceae;;attalea;;attalea butyracea;;;178;Y;158621;${anio_ejecucion};2016;;
12001446;12000001;2;l;13;;melastomataceae;;miconia;;miconia trinervia;;Sin olor, sin latex, hojas opuestas verticiladas;169;Y;158621;${anio_ejecucion};2016;;
12001149;12000001;2;b;4;;rubiaceae;;psychotria;;psychotria lupulina;;olor fuerte (estipulas 4);167;Y;158621;${anio_ejecucion};2016;;
12001182;12000001;2;b;5;;rubiaceae;;-1;;-1;;;;N;158621;${anio_ejecucion};2016;;
12001842;12000001;3;b;25;;boraginaceae;;cordia;;cordia panamensis;;Olor fuerte sin látex;179;Y;158621;${anio_ejecucion};2016;;
12001974;12000001;4;b;26;;bixaceae;;-1;Indetermianada;-1;Indetermianada;Sin olor, tallo rojizo, hoja palmaticompuesta;182;Y;158621;${anio_ejecucion};2016;;
12002007;12000001;4;b;27;;-1;;-1;;-1;;sin olor;;N;158621;${anio_ejecucion};2016;;
12002040;12000001;4;b;28;;-1;;-1;;-1;;sin olor;;N;158621;${anio_ejecucion};2016;;
12002073;12000001;4;b;29;;-1;;-1;;-1;;sin olor;;N;158621;${anio_ejecucion};2016;;
12002106;12000001;4;b;30;;-1;Phyllanthacea;-1;Margaritaria;-1;nobilis;38;183;Y;158621;${anio_ejecucion};2016;;
12002139;12000001;4;b;31;Guayabo;myrtaceae;;psidium;;psidium guajava;;Hormiga;184;Y;158621;${anio_ejecucion};2016;;
12002172;12000001;4;b;32;;-1;Primulaceae;-1;Stylogyne;-1;longifolia;;185;Y;158621;${anio_ejecucion};2016;;
12002205;12000001;4;b;33;;-1;;-1;;-1;;38;;N;158621;${anio_ejecucion};2016;;
12002271;12000001;4;fg;37;Palma de vino;arecaceae;;attalea;;attalea butyracea;;;187;Y;158621;${anio_ejecucion};2016;;
12002304;12000001;4;fg;38;Palma de vino;arecaceae;;attalea;;butyracea;;;;N;158621;${anio_ejecucion};2016;;
12002337;12000001;4;fg;39;;arecaceae;;attalea;;butyracea;;;;N;158621;${anio_ejecucion};2016;;
12002238;12000001;4;b;34;;verbenaceae;;lantana;;lantana camara;;Hojas asperas opuestas con estipulas;186;Y;158621;${anio_ejecucion};2016;;
12002436;12000001;4;b;42;Balso;bixaceae;;-1;Indeterminada;-1;Indeterminada;Olor agradable;188;Y;158621;${anio_ejecucion};2016;;
12002436;12000001;5;b;42;Balso;bixaceae;;-1;Indeterminada;-1;Indeterminada;Olor agradable;188;Y;158621;${anio_ejecucion};2016;;
12002535;12000001;5;fg;45;;arecaceae;;attalea;;butyracea;;;;N;158621;${anio_ejecucion};2016;;
12002469;12000001;5;fg;43;Palma de vino;arecaceae;;attalea;;attalea butyracea;;;189;Y;158621;${anio_ejecucion};2016;;
12002502;12000001;5;fg;44;;arecaceae;;-1;;-1;;;;N;158621;${anio_ejecucion};2016;;
12002403;12000001;5;fg;41;;arecaceae;;attalea;;butyracea;;;;N;158621;${anio_ejecucion};2016;;
13004660;13000001;1;fg;21;siringa;euphorbiaceae;;hevea;;-1;;Exudado color crema-anaranjado, seca negro. Cambiando hojas;3509;Y;037724;${anio_ejecucion};2016;;
13004000;13000001;1;l;1;;euphorbiaceae;;croton;;-1;;Hojas con olor agradable;3503;Y;037724;${anio_ejecucion};2016;;
13004033;13000001;1;l;2;;euphorbiaceae;;-1;;-1;;Igual a No. Ind. ID 1;3503;N;037724;${anio_ejecucion};2016;;
13004066;13000001;1;l;3;;lauraceae;;-1;;-1;;Hoja macerada con olor agradable;3504;Y;037724;${anio_ejecucion};2016;;
13004099;13000001;1;l;4;;violaceae;;rinorea;;-1;;;3505;Y;037724;${anio_ejecucion};2016;;
13004132;13000001;1;l;5;;myristicaceae;;virola;;-1;;Exudado hialino rojizo, escaso, olor leve;3501;Y;037724;${anio_ejecucion};2016;;
13004165;13000001;1;f;6;;fabaceae;;parkia;;-1;;;3506;Y;037724;${anio_ejecucion};2016;;
13004198;13000001;1;f;7;;myristicaceae;;-1;;-1;;Exudado hialino amarillento;3507;Y;037724;${anio_ejecucion};2016;;
13004231;13000001;1;f;8;;-1;;-1;;-1;;Muerto;;N;037724;${anio_ejecucion};2016;;
13004264;13000001;1;f;9;huasaí;arecaceae;;euterpe;;precatoria;;;;N;037724;${anio_ejecucion};2016;;
13004297;13000001;1;f;10;;myristicaceae;;virola;;-1;;Exudado hialino, escaso, olor leve;3508;Y;037724;${anio_ejecucion};2016;;
13004330;13000001;1;f;11;;myristicaceae;;virola;;-1;;Exudado hialino, olor fuerte. Botones florales ocre;3502;Y;037724;${anio_ejecucion};2016;;
13004363;13000001;1;f;12;loiro;lauraceae;;-1;;-1;;Envés glauco. Corte con olor agradable evidente;3510;Y;037724;${anio_ejecucion};2016;;
13004396;13000001;1;f;13;bizcocho;euphorbiaceae;;-1;;-1;;Exudado hialino, crema, escaso;3486;Y;037724;${anio_ejecucion};2016;;
13004429;13000001;1;f;14;;myristicaceae;;virola;;-1;;Exudado hialino, escaso, olor evidente;3487;Y;037724;${anio_ejecucion};2016;;
13004462;13000001;1;f;15;;myristicaceae;;-1;;-1;;Exudado hialino, escaso, olor evidente;3480;Y;037724;${anio_ejecucion};2016;;
13004495;13000001;1;f;16;;indeterminada;;-1;;-1;;;3479;Y;037724;${anio_ejecucion};2016;;
13004528;13000001;1;f;17;fariñero;fabaceae;;clathrotropis;;macrocarpa;;;;N;037724;${anio_ejecucion};2016;;
13004561;13000001;1;f;18;;urticaceae;;-1;Pourouma;-1;;Exudado negro;3483;Y;037724;${anio_ejecucion};2016;;
13004594;13000001;1;f;19;;meliaceae;;guarea;;-1;;Corte con olor leve;3484;Y;037724;${anio_ejecucion};2016;;
13004627;13000001;1;fg;20;;lauraceae;;-1;;-1;;Hoja macerada con olor agradable;3482;Y;037724;${anio_ejecucion};2016;;
13004693;13000001;1;fg;22;;lauraceae;;-1;;-1;;Envés glauco. Hoja macerada con olor muy leve;3481;Y;037724;${anio_ejecucion};2016;;
13004726;13000001;1;fg;23;;lauraceae;;-1;;-1;;Sin olor evidente;3485;Y;037724;${anio_ejecucion};2016;;
13004759;13000001;1;b;24;;fabaceae;;-1;;-1;;;3500;Y;037724;${anio_ejecucion};2016;;
13004792;13000001;1;b;25;;indeterminada;;-1;;-1;;;3495;Y;037724;${anio_ejecucion};2016;;
13004825;13000001;1;b;26;;fabaceae;;-1;;-1;;;3488;Y;037724;${anio_ejecucion};2016;;
13004858;13000001;1;b;27;;indeterminada;;-1;;-1;;;3497;Y;037724;${anio_ejecucion};2016;;
13004891;13000001;1;b;28;;indeterminada;;-1;;-1;;;3499;Y;037724;${anio_ejecucion};2016;;
13004924;13000001;1;b;29;;indeterminada;;-1;;-1;;Exudado hialino;3498;Y;037724;${anio_ejecucion};2016;;
13004957;13000001;1;b;30;;indeterminada;;-1;;-1;;Olor fragante al corte;3496;Y;037724;${anio_ejecucion};2016;;
13004990;13000001;1;b;31;;fabaceae;;-1;;-1;;Mimosoide;3492;Y;037724;${anio_ejecucion};2016;;
13005023;13000001;1;b;32;;indeterminada;;-1;;-1;;Indumento ferrugíneo;3491;Y;037724;${anio_ejecucion};2016;;
13005056;13000001;1;b;33;;anacardiaceae;;-1;;-1;;Exudado hialino;3494;Y;037724;${anio_ejecucion};2016;;
13005089;13000001;1;b;34;;myrtaceae;;-1;;-1;;;3489;Y;037724;${anio_ejecucion};2016;;
13005122;13000001;1;b;35;;apocynaceae;;-1;;-1;;Látex;3493;Y;037724;${anio_ejecucion};2016;;
13005155;13000001;1;b;36;;indeterminada;;-1;;-1;;;3490;Y;037724;${anio_ejecucion};2016;;
13005188;13000001;1;b;37;;fabaceae;;-1;;-1;;Igual a No. Ind. ID 24;3500;N;037724;${anio_ejecucion};2016;;
13005221;13000001;2;l;38;;mimosaceae;;-1;;-1;;;3470;Y;037724;${anio_ejecucion};2016;;
13005254;13000001;2;l;39;;moraceae;;naucleopsis;;-1;;Exudado hialino amarillo;3469;Y;037724;${anio_ejecucion};2016;;
13005287;13000001;2;l;40;;indeterminada;;-1;;-1;;Corte con olor desagradable;3471;Y;037724;${anio_ejecucion};2016;;
13005320;13000001;2;l;41;;myristicaceae;;-1;;-1;;;3557;Y;037724;${anio_ejecucion};2016;;
13005353;13000001;2;l;42;bizcocho;euphorbiaceae;;-1;;-1;;Igual a No. Ind. ID 13;3486;N;037724;${anio_ejecucion};2016;;
13005386;13000001;2;l;43;;indeterminada;;-1;;-1;;Corte con olor desagradable leve;3466;Y;037724;${anio_ejecucion};2016;;
13005419;13000001;2;l;44;;urticaceae;;-1;Pourouma;-1;;Exudado hialino amarillento;3474;Y;037724;${anio_ejecucion};2016;;
13005452;13000001;2;l;45;;indeterminada;;-1;;-1;;;3476;Y;037724;${anio_ejecucion};2016;;
13005485;13000001;2;l;46;;violaceae;;-1;;-1;;;3475;Y;037724;${anio_ejecucion};2016;;
13005518;13000001;2;l;47;;mimosaceae;;-1;;-1;;Igual No IND ID 38;3470;N;037724;${anio_ejecucion};2016;;
13005551;13000001;2;f;48;;burseraceae;;-1;;-1;;"Aparantemente sin exudado; olor agradable";3446;Y;037724;${anio_ejecucion};2016;;
13005584;13000001;2;f;49;fariñero;fabaceae;;clathrotropis;;macrocarpa;;;;N;037724;${anio_ejecucion};2016;;
13005617;13000001;2;f;50;;myristicaceae;;-1;;-1;;Exudado hialino rojizo, olor agradable;3447;Y;037724;${anio_ejecucion};2016;;
13005650;13000001;2;f;51;;lauraceae;;-1;;-1;;Corteza muy delgada, olor agradable leve;3444;Y;037724;${anio_ejecucion};2016;;
13005683;13000001;2;f;52;;indeterminada;;-1;;-1;;;3443;Y;037724;${anio_ejecucion};2016;;
13005716;13000001;2;f;53;fariñero;fabaceae;;clathrotropis;;macrocarpa;;;;N;037724;${anio_ejecucion};2016;;
13005749;13000001;2;f;54;ivapichuna;burseraceae;;-1;;-1;;Exudado hialino, olor agradable;3473;Y;037724;${anio_ejecucion};2016;;
13005782;13000001;2;f;55;;indeterminada;;-1;;-1;;Corte con olor desagradable fuerte;3472;Y;037724;${anio_ejecucion};2016;;
13005815;13000001;2;f;56;coca de monte;erythroxylaceae;;-1;;-1;;Estípulas color marrón, envés glauco;3478;Y;037724;${anio_ejecucion};2016;;
13005848;13000001;2;f;57;;indeterminada;;-1;;-1;;;3477;Y;037724;${anio_ejecucion};2016;;
13005881;13000001;2;f;58;;-1;;-1;;-1;;Muerto;;N;037724;${anio_ejecucion};2016;;
13005914;13000001;2;fg;59;;fabaceae;;-1;;-1;;;3442;Y;037724;${anio_ejecucion};2016;;
13005947;13000001;2;fg;60;ivapichuna;burseraceae;;-1;;-1;;Igual a No. Ind. ID 54;3473;N;037724;${anio_ejecucion};2016;;
13005980;13000001;2;fg;61;;combretaceae;;-1;;-1;;;3440;Y;037724;${anio_ejecucion};2016;;
13006013;13000001;2;fg;62;;euphorbiaceae;;alchornea;;-1;;;3441;Y;037724;${anio_ejecucion};2016;;
13006046;13000001;2;fg;63;;fabaceae;;-1;;-1;;Hormigas;3467;Y;037724;${anio_ejecucion};2016;;
13006079;13000001;2;fg;64;;fabaceae;;-1;;-1;;Olor leve;3445;Y;037724;${anio_ejecucion};2016;;
13006112;13000001;2;b;65;;lauraceae;;-1;;-1;;;3465;Y;037724;${anio_ejecucion};2016;;
13006145;13000001;2;b;66;;burseraceae;;protium;;-1;;;3464;Y;037724;${anio_ejecucion};2016;;
13006178;13000001;2;b;67;;indeterminada;;-1;;-1;;Exudado hialino, escaso;3463;Y;037724;${anio_ejecucion};2016;;
13006211;13000001;2;b;68;;indeterminada;;-1;;-1;;Olor fragante;3462;Y;037724;${anio_ejecucion};2016;;
13006244;13000001;2;b;69;;indeterminada;;-1;;-1;;;3461;Y;037724;${anio_ejecucion};2016;;
13006277;13000001;2;b;70;;burseraceae;;protium;;-1;;;3460;Y;037724;${anio_ejecucion};2016;;
13006310;13000001;2;b;71;;indeterminada;;-1;;-1;;;3468;Y;037724;${anio_ejecucion};2016;;
13006343;13000001;3;l;72;bizcocho;euphorbiaceae;;-1;;-1;;Igual a No. Ind. ID 13;3486;N;037724;${anio_ejecucion};2016;;
13006376;13000001;3;l;73;;indeterminada;;-1;;-1;;sin olor evidente;3435;Y;037724;${anio_ejecucion};2016;;
13006409;13000001;3;l;74;;burseraceae;;crepidospermum;;-1;;;3437;Y;037724;${anio_ejecucion};2016;;
13006442;13000001;3;l;75;;lauraceae;;-1;;-1;;Leve olor desagradable del corte;3436;Y;037724;${anio_ejecucion};2016;;
13006475;13000001;3;l;76;;rubiaceae;;-1;;-1;;;3438;Y;037724;${anio_ejecucion};2016;;
13006508;13000001;3;l;77;;combretaceae;;-1;;-1;;;3439;Y;037724;${anio_ejecucion};2016;;
13006541;13000001;3;l;78;;linaceae;;-1;;-1;;;3434;Y;037724;${anio_ejecucion};2016;;
13006574;13000001;3;l;79;;annonaceae;;-1;;-1;;Guasca. Olor agradable leve;3455;Y;037724;${anio_ejecucion};2016;;
13006607;13000001;3;l;80;;lecythidaceae;;-1;;-1;;;3432;Y;037724;${anio_ejecucion};2016;;
13006640;13000001;3;f;81;bizcocho;euphorbiaceae;;-1;;-1;;Igual a No. Ind. ID 13;3486;N;037724;${anio_ejecucion};2016;;
13006673;13000001;3;f;82;;meliaceae;;-1;;-1;;;3456;Y;037724;${anio_ejecucion};2016;;
13006706;13000001;3;f;83;;moraceae;;-1;;-1;;Látex acuoso. Oxida a café-rosa;3449;Y;037724;${anio_ejecucion};2016;;
13006739;13000001;3;f;84;;burseraceae;;protium;;-1;;Exudado hialino escaso, olor leve agradable. Frutos maduros morado oscuro;3448;Y;037724;${anio_ejecucion};2016;;
13006772;13000001;3;f;85;uvo;urticaceae;;-1;Pourouma;-1;;Exudado hialino;3454;Y;037724;${anio_ejecucion};2016;;
13006805;13000001;3;f;86;;-1;;-1;;-1;;Muerto;;N;037724;${anio_ejecucion};2016;;
13006838;13000001;3;f;87;;clusiaceae;;garcinia;;-1;;Exudado blanco amarillo;3553;Y;037724;${anio_ejecucion};2016;;
13006871;13000001;3;f;88;;urticaceae;;-1;Pourouma;-1;;Exudado lechoso amarillento, abundante;3552;Y;037724;${anio_ejecucion};2016;;
13006904;13000001;3;f;89;huasaí;arecaceae;;euterpe;;precatoria;;Aún sin capitel y juvenil;;N;037724;${anio_ejecucion};2016;;
13006937;13000001;3;f;90;huasaí;arecaceae;;euterpe;;precatoria;;Aún sin capitel y juvenil;;N;037724;${anio_ejecucion};2016;;
13006970;13000001;3;f;91;;sapotaceae;;pouteria;;-1;;Látex;3429;Y;037724;${anio_ejecucion};2016;;
13007003;13000001;3;f;92;;-1;;-1;;-1;;Muerto;;N;037724;${anio_ejecucion};2016;;
13007036;13000001;3;f;93;;myristicaceae;;-1;;-1;;Exudado hialino, escaso, sin olor aparente;3431;Y;037724;${anio_ejecucion};2016;;
13007069;13000001;3;f;94;;myrtaceae;;-1;;-1;;;3433;Y;037724;${anio_ejecucion};2016;;
13007102;13000001;3;f;95;;clusiaceae;;-1;;-1;;Látex escaso;3428;Y;037724;${anio_ejecucion};2016;;
13007135;13000001;3;fg;96;macano;combretaceae;;-1;;-1;;;3452;Y;037724;${anio_ejecucion};2016;;
13007168;13000001;3;fg;97;;indeterminada;;-1;;-1;;Fruto inmaduro verde claro;3450;Y;037724;${anio_ejecucion};2016;;
13007201;13000001;3;fg;98;;fabaceae;;-1;;-1;;;3430;Y;037724;${anio_ejecucion};2016;;
13007234;13000001;3;fg;99;;burseraceae;;-1;;-1;;Látex. Frutos inmaduros verdes, dehiscentes, arilo blanco e interior de carpelos color rojo;3544;Y;037724;${anio_ejecucion};2016;;
13007267;13000001;3;fg;100;;meliaceae;;-1;;-1;;;3453;Y;037724;${anio_ejecucion};2016;;
13007300;13000001;3;fg;101;;moraceae;;ficus;;-1;;Látex;3542;Y;037724;${anio_ejecucion};2016;;
13007333;13000001;3;fg;102;;lauraceae;;-1;;-1;;Corte con olor agradable;3543;Y;037724;${anio_ejecucion};2016;;
13007366;13000001;3;fg;103;;combretaceae;;-1;;-1;;;3554;Y;037724;${anio_ejecucion};2016;;
13007399;13000001;3;fg;104;ivapichuna;burseraceae;;-1;;-1;;Frutos inmaduros verdes, maduros morado oscuro, comestibles;3555;Y;037724;${anio_ejecucion};2016;;
13007432;13000001;3;fg;105;;-1;;-1;;-1;;Muerto;;N;037724;${anio_ejecucion};2016;;
13007465;13000001;3;fg;106;;lauraceae;;-1;;-1;;;3551;Y;037724;${anio_ejecucion};2016;;
13007498;13000001;3;fg;107;;rubiaceae;;-1;;-1;;Flores verde claro;3451;Y;037724;${anio_ejecucion};2016;;
13007531;13000001;3;fg;108;juansoco;apocynaceae;;couma;;macrocarpa;;;;N;037724;${anio_ejecucion};2016;;
13007564;13000001;3;b;109;;indeterminada;;-1;;-1;;;3458;Y;037724;${anio_ejecucion};2016;;
13007597;13000001;3;b;110;;moraceae;;-1;;-1;;Látex;3457;Y;037724;${anio_ejecucion};2016;;
13007630;13000001;3;b;111;;indeterminada;;-1;;-1;;;3459;Y;037724;${anio_ejecucion};2016;;
13007663;13000001;4;l;112;;lecythidaceae;;-1;;-1;;;3524;Y;037724;${anio_ejecucion};2016;;
13007696;13000001;4;l;113;;violaceae;;rinorea;;-1;;Igual a No. Ind. ID 4;3505;N;037724;${anio_ejecucion};2016;;
13007729;13000001;4;l;114;;violaceae;;rinorea;;-1;;Igual a No. Ind. ID 4;3505;N;037724;${anio_ejecucion};2016;;
13007762;13000001;4;l;115;;indeterminada;;-1;;-1;;Igual a No. Ind. ID 119;3526;N;037724;${anio_ejecucion};2016;;
13007795;13000001;4;l;116;;mimosaceae;;-1;;-1;;caulífloro, botones florales rojizos, flores blancas;3534;Y;037724;${anio_ejecucion};2016;;
13007828;13000001;4;l;117;;indeterminada;;-1;;-1;;Igual a No. Ind. ID 119;3526;N;037724;${anio_ejecucion};2016;;
13007861;13000001;4;l;118;;indeterminada;;-1;;-1;;;3541;Y;037724;${anio_ejecucion};2016;;
13007894;13000001;4;l;119;;indeterminada;;-1;;-1;;Bejuco;3526;Y;037724;${anio_ejecucion};2016;;
13007927;13000001;4;l;120;;indeterminada;;-1;;-1;;Igual a No. Ind. ID 119;3526;N;037724;${anio_ejecucion};2016;;
13007960;13000001;4;l;121;;indeterminada;;-1;;-1;;;3538;Y;037724;${anio_ejecucion};2016;;
13007993;13000001;4;f;122;bizcocho;euphorbiaceae;;-1;;-1;;Igual a No. Ind. ID 13;3486;N;037724;${anio_ejecucion};2016;;
13008026;13000001;4;f;123;;burseraceae;;-1;;-1;;Exudado hialino aromático, oxida negro;3530;Y;037724;${anio_ejecucion};2016;;
13008059;13000001;4;f;124;;myristicaceae;;-1;;-1;;Exudado hialino amarillento, escaso, aromático;3527;Y;037724;${anio_ejecucion};2016;;
13008092;13000001;4;f;125;;lauraceae;;-1;;-1;;Botones florales verde crema. Corte sin olor;3531;Y;037724;${anio_ejecucion};2016;;
13008125;13000001;4;f;126;;arecaceae;;iriartea;;deltoidea;;;;N;037724;${anio_ejecucion};2016;;
13008158;13000001;4;f;127;;lauraceae;;-1;;-1;;;3528;Y;037724;${anio_ejecucion};2016;;
13008191;13000001;4;f;128;;erythroxylaceae;;-1;;-1;;Frutos inmaduros de color verde amarillento;3533;Y;037724;${anio_ejecucion};2016;;
13008224;13000001;4;fg;129;;fabaceae;;-1;;-1;;Exudado hialino, escaso;3537;Y;037724;${anio_ejecucion};2016;;
13008257;13000001;4;fg;130;;lecythidaceae;;eschweilera;;-1;;;3540;Y;037724;${anio_ejecucion};2016;;
13008290;13000001;4;fg;131;;fabaceae;;-1;;-1;;;3536;Y;037724;${anio_ejecucion};2016;;
13008323;13000001;4;fg;132;;lecythidaceae;;-1;;-1;;;3539;Y;037724;${anio_ejecucion};2016;;
13008356;13000001;4;fg;133;;fabaceae;;tachigalia;;-1;;;3532;Y;037724;${anio_ejecucion};2016;;
13008389;13000001;4;fg;134;;urticaceae;;-1;Pourouma;-1;;Exudado hialino amarillo;3525;Y;037724;${anio_ejecucion};2016;;
13008422;13000001;4;fg;135;;lauraceae;;-1;;-1;;Corte sin olor evidente;3529;Y;037724;${anio_ejecucion};2016;;
13008455;13000001;4;fg;136;;melastomataceae;;-1;;-1;;;3535;Y;037724;${anio_ejecucion};2016;;
13008488;13000001;4;b;137;;indeterminada;;-1;;-1;;;3519;Y;037724;${anio_ejecucion};2016;;
13008521;13000001;4;b;138;;myristicaceae;;virola;;-1;;Exudado hialino;3516;Y;037724;${anio_ejecucion};2016;;
13008554;13000001;4;b;139;;fabaceae;;inga;;-1;;;3514;Y;037724;${anio_ejecucion};2016;;
13008587;13000001;4;b;140;;lecythidaceae;;eschweilera;;-1;;;3517;Y;037724;${anio_ejecucion};2016;;
13008620;13000001;4;b;141;;indeterminada;;-1;;-1;;;3518;Y;037724;${anio_ejecucion};2016;;
13008653;13000001;4;b;142;;indeterminada;;-1;;-1;;Igual a No. Ind. ID 143;3515;N;037724;${anio_ejecucion};2016;;
13008686;13000001;4;b;143;;indeterminada;;-1;;-1;;;3515;Y;037724;${anio_ejecucion};2016;;
13008719;13000001;4;b;144;;myristicaceae;;virola;;-1;;Exudado hialino;3521;Y;037724;${anio_ejecucion};2016;;
13008752;13000001;4;b;145;;fabaceae;;erythrina;;-1;;;3522;Y;037724;${anio_ejecucion};2016;;
13008785;13000001;4;b;146;;indeterminada;;-1;;-1;;;3520;Y;037724;${anio_ejecucion};2016;;
13008818;13000001;4;b;147;caimito;indeterminada;;-1;;-1;;olor a fríjol;3523;Y;037724;${anio_ejecucion};2016;;
13008851;13000001;5;l;148;;myrtaceae;;-1;;-1;;Corte con olor evidente;3565;Y;037724;${anio_ejecucion};2016;;
13008884;13000001;5;l;149;;violaceae;;-1;;-1;;;3560;Y;037724;${anio_ejecucion};2016;;
13008917;13000001;5;l;150;;violaceae;;rinorea;;-1;;Igual a No. Ind. ID 4;3505;N;037724;${anio_ejecucion};2016;;
13008950;13000001;5;l;151;;rubiaceae;;-1;;-1;;;3558;Y;037724;${anio_ejecucion};2016;;
13008983;13000001;5;l;152;;violaceae;;rinorea;;-1;;Igual a No. Ind. ID 4;3505;N;037724;${anio_ejecucion};2016;;
13009016;13000001;5;l;153;;myristicaceae;;-1;;-1;;Exudado hialino lechoso, sin aroma;3563;Y;037724;${anio_ejecucion};2016;;
13009049;13000001;5;l;154;;fabaceae;;inga;;-1;;Ramas con pubescencia ocre, corte con olor evidente;3556;Y;037724;${anio_ejecucion};2016;;
13009082;13000001;5;f;155;;lauraceae;;-1;;-1;;Corte con olor evidente, agradable;3572;Y;037724;${anio_ejecucion};2016;;
13009115;13000001;5;f;156;;myristicaceae;;virola;;-1;;Exudado lechoso, escaso;3570;Y;037724;${anio_ejecucion};2016;;
13009148;13000001;5;f;157;;bignoniaceae;;tabebuia;;-1;;;3573;Y;037724;${anio_ejecucion};2016;;
13009181;13000001;5;f;158;;euphorbiaceae;;hevea;;-1;;Látex que oxida rápidamente a amarillo;3571;Y;037724;${anio_ejecucion};2016;;
13009214;13000001;5;f;159;;moraceae;;-1;;-1;;Exudado color café con leche;3562;Y;037724;${anio_ejecucion};2016;;
13009247;13000001;5;f;160;;lecythidaceae;;eschweilera;;-1;;;3566;Y;037724;${anio_ejecucion};2016;;
13009280;13000001;5;f;161;;burseraceae;;-1;;-1;;Látex levemente aromático;3564;Y;037724;${anio_ejecucion};2016;;
13009313;13000001;5;f;162;;violaceae;;rinorea;;-1;;Igual a No. Ind. ID 4;3505;N;037724;${anio_ejecucion};2016;;
13009346;13000001;5;f;163;;fabaceae;;inga;;-1;;;3569;Y;037724;${anio_ejecucion};2016;;
13009379;13000001;5;f;164;;myrtaceae;;-1;;-1;;Corte con olor evidente;3574;Y;037724;${anio_ejecucion};2016;;
13009412;13000001;5;fg;165;;fabaceae;;parkia;;-1;;;3559;Y;037724;${anio_ejecucion};2016;;
13009445;13000001;5;fg;166;;fabaceae;;dialium;;-1;;;3561;Y;037724;${anio_ejecucion};2016;;
13009478;13000001;5;fg;167;;burseraceae;;-1;;-1;;Exudado hialino, aromático;3567;Y;037724;${anio_ejecucion};2016;;
13009511;13000001;5;fg;168;;-1;;-1;;-1;;Muerto;;N;037724;${anio_ejecucion};2016;;
